-3.290,-17.840,0.015,0
-2.991,-19.003,0.016,1
-2.714,21.840,1.018,0
-2.446,20.690,1.001,0
-2.205,19.500,0.985,0
-1.978,18.340,0.968,0
-1.778,17.161,0.951,0
-1.593,16.008,0.935,0
-1.428,14.840,0.918,0
-1.222,13.676,0.901,0
-0.916,12.523,0.885,1
-0.640,21.817,0.868,0
-0.372,20.667,0.851,0
-0.132,19.479,0.835,0
0.090,18.324,0.818,0
0.297,17.162,0.801,0
0.479,15.980,0.785,0
0.644,14.821,0.768,0
0.790,13.655,0.751,0
0.917,12.486,0.734,0
1.021,11.309,0.718,0
1.172,10.155,0.701,0
1.239,8.984,0.685,0
1.287,7.817,0.668,0
1.316,6.655,0.651,0
1.325,5.486,0.635,0
1.315,4.317,0.618,0
1.285,3.148,0.601,0
1.235,1.986,0.584,0
1.167,0.816,0.568,0
1.078,-0.359,0.551,0
0.971,-1.520,0.535,0
0.844,-2.676,0.518,0
0.759,-3.845,0.501,0
0.595,-5.036,0.485,0
0.409,-6.177,0.468,0
0.204,-7.352,0.451,0
0.503,-8.522,0.435,1
0.782,21.839,0.418,0
1.047,20.683,0.401,0
1.288,19.504,0.385,0
1.512,18.346,0.368,0
1.717,17.177,0.351,0
1.903,16.007,0.334,0
2.065,14.830,0.318,0
2.275,13.677,0.301,0
2.400,12.502,0.285,0
2.507,11.345,0.268,0
2.595,10.178,0.251,0
2.663,9.000,0.235,0
2.711,7.839,0.218,0
2.740,6.669,0.201,0
2.749,5.501,0.185,0
2.739,4.346,0.168,0
2.710,3.170,0.151,0
2.236,1.994,0.135,0
2.218,0.839,0.118,0
2.193,-0.329,0.101,0
2.136,-1.499,0.085,0
2.085,-2.648,0.068,0
2.013,-3.816,0.051,0
1.898,-4.993,0.035,0
1.761,-6.155,0.018,0
1.634,-7.338,0.019,0
1.484,-8.486,0.021,0
1.290,-9.661,0.022,0
1.077,-10.833,0.024,0
0.871,-11.999,0.025,0
0.643,-13.162,0.027,0
0.388,-14.330,0.010,0
0.095,-15.484,0.012,0
-0.214,-16.661,0.013,0
-0.333,-17.824,0.015,1
-0.055,21.816,0.016,0
0.204,20.662,0.018,0
0.451,19.508,0.019,0
0.673,18.325,0.021,0
0.874,17.163,0.023,0
1.061,16.008,1.024,0
1.226,14.832,1.007,0
1.371,13.663,0.991,0
1.560,12.500,0.974,0
1.668,11.333,0.957,0
1.754,10.155,0.941,0
1.821,8.995,0.924,0
1.868,7.831,0.907,0
1.897,6.677,0.891,0
1.908,5.508,0.874,0
1.897,4.325,0.857,0
1.868,3.163,0.841,0
1.819,2.001,0.824,0
1.750,0.826,0.807,0
1.662,-0.330,0.791,0
1.618,-1.507,0.774,0
1.491,-2.660,0.757,0
1.345,-3.837,0.741,0
1.178,-4.998,0.724,0
0.993,-6.183,0.707,0
0.789,-7.345,0.691,0
1.090,-8.507,0.674,1
1.373,21.832,0.657,0
1.632,20.662,0.641,0
1.873,19.507,0.624,0
2.096,18.345,0.607,0
2.299,17.183,0.591,0
2.551,16.021,0.574,0
2.714,14.832,0.557,0
2.859,13.676,0.541,0
2.984,12.515,0.524,0
3.094,11.352,0.507,0
3.178,10.162,0.491,0
3.248,9.021,0.474,0
3.296,7.837,0.457,0
3.325,6.676,0.441,0
3.335,5.502,0.424,0
3.324,4.338,0.407,0
3.295,3.184,0.391,0
3.309,2.008,0.374,0
3.241,0.838,0.357,0
3.153,-0.316,0.340,0
3.046,-1.507,0.324,0
2.920,-2.656,0.307,0
2.772,-3.816,0.290,0
2.608,-5.007,0.274,0
2.423,-6.160,0.257,0
2.217,-7.323,0.240,0
1.994,-8.506,0.224,0
1.749,-9.661,0.207,0
1.487,-10.838,0.191,0
1.268,-11.999,0.174,0
0.967,-13.168,0.157,0
0.647,-14.330,0.141,0
-0.122,-15.492,0.124,0
-0.432,-16.670,0.107,0
-0.081,-17.839,0.090,1
0.272,21.831,0.074,0
0.610,20.678,0.057,0
0.902,19.508,0.041,0
1.176,18.347,0.024,0
1.455,17.178,0.025,0
1.715,16.009,0.027,0
1.942,14.840,0.010,0
2.137,13.677,0.012,0
2.314,12.515,0.013,0
2.494,11.348,0.015,0
2.657,10.190,0.017,0
2.776,9.023,0.018,0
2.875,7.847,0.019,0
2.479,6.678,0.021,0
2.488,5.510,0.022,0
2.478,4.340,0.024,0
2.449,3.185,0.025,0
2.400,2.009,0.027,0
2.395,0.838,0.010,0
2.307,-0.317,0.012,0
2.200,-1.491,1.013,0
2.073,-2.660,0.997,0
1.926,-3.822,0.980,0
1.761,-4.998,0.963,0
1.579,-6.160,0.947,0
1.372,-7.308,0.930,0
1.150,-8.493,0.913,0
